Author	Id	Content	Created_at	Edited_at	Mentions
DDL	725383177345958000	I think I can put my vote there	2020-06-24 16:13:46.447000	None	
Caetra	725383204420190248	i was assuming it's just "you got a non-specific heirloom"	2020-06-24 16:13:52.902000	None	
conjugate	725383245654655025	i was assuming they only give goats	2020-06-24 16:14:02.733000	None	
Fircoal	725383319466016919	🐐	2020-06-24 16:14:20.331000	None	
Bluey The Bear	725383419013365820	I wrote it with non-specific Heirloom in mind. I don't think naming the heirlooms accomplishes anything	2020-06-24 16:14:44.065000	None	
eh1414	725383581622468759	the two ways to make peddler better seem to me to be: |newline|  |newline| a) have everyone claim at the same time, to attempt to judge the claim better |newline|  |newline| b) have each possible peddler say who they are visiting/visited each day, which can be verified later	2020-06-24 16:15:22.834000	None	
Bluey The Bear	725383624395849799	If the peddler's identity was secret then it might accomplish something	2020-06-24 16:15:33.032000	None	
DDL	725383701223047271	I meant the mik wagon	2020-06-24 16:15:51.349000	None	
DDL	725383801546473510	I like the reasoning. I agree wanting people not to talk about sacrifice is very counterproductive	2020-06-24 16:16:15.268000	None	
Sharur	725383960422776873	it should also be noted that there's no guarantee we have either of the PRs	2020-06-24 16:16:53.147000	None	
Sharur	725384007717617694	I think there were some proposals conditional on having both	2020-06-24 16:17:04.423000	None	
Sharur	725384182574088224	it seems to me very unlikely we have both	2020-06-24 16:17:46.112000	None	
conjugate	725384211300876388	was my proposal, depending on a misunderstanding of how first term protection works, irrelevant anyway	2020-06-24 16:17:52.961000	None	
conjugate	725384307165888563	but from your experience from previous games	2020-06-24 16:18:15.817000	None	
eh1414	725384374849372181	true - an uncontested claim is something we should be wary of, although the werewolves may not want to all be the ones to back up their friend on a fake claim (and hence  tie themselves together)	2020-06-24 16:18:31.954000	None	
conjugate	725384413382180944	how likely is it that potential roles are actually in the game?	2020-06-24 16:18:41.141000	None	
conjugate	725384447175819334	just trying to get a +- picture of it	2020-06-24 16:18:49.198000	None	
Sharur	725384480126402571	bluey has intentionally not chosen randomly	2020-06-24 16:18:57.054000	None	
Sharur	725384489265528932	so we don't really know	2020-06-24 16:18:59.233000	None	
Sharur	725384518231523358	in the past they've usually been randomly selected	2020-06-24 16:19:06.139000	None	
Sharur	725384596429996154	and I've done math	2020-06-24 16:19:24.783000	None	
pqr	725384667901198476	I don't view a long discussion about possible prs as particularly useful given that we don't really have any momentum for a sacrifice at the minute	2020-06-24 16:19:41.823000	None	
Caetra	725384675408871437	this is why the mod declaring they handpicked is good	2020-06-24 16:19:43.613000	None	
Caetra	725384683352752228	it prevents math	2020-06-24 16:19:45.507000	None	
Caetra	725384690260901889	:3	2020-06-24 16:19:47.154000	None	
Sharur	725384697622036511	this time bluey is trying to save us from bayes' theorem	2020-06-24 16:19:48.909000	None	
conjugate	725384734611341323	so maybe about their power scale, would it be safe to assume that if we see rogue, both are in? if we see rogue, one is in?	2020-06-24 16:19:57.728000	None	
Sharur	725384777796157471	I don't disagree, Caetra. Math is a strong tool for town.	2020-06-24 16:20:08.024000	None	
Fircoal	725384832368115823	is it though?	2020-06-24 16:20:21.035000	None	
Bluey The Bear	725384855902224395	I'm sure you'll still find a way to apply Bayes' Theorem	2020-06-24 16:20:26.646000	None	
pqr	725384881273569320	<@!100627572219449344>  did you say why you were voting for Will? I may have missed the post	2020-06-24 16:20:32.695000	None	,Caetra#5203
Sharur	725384912978444352	I'll be on the lookout	2020-06-24 16:20:40.254000	None	
Fircoal	725384979038732385	I prefer Baits theorem over Bayes' Theorem	2020-06-24 16:20:56.004000	None	
Sharur	725385040942596228	boo	2020-06-24 16:21:10.763000	None	
Sharur	725385164053676172	> so maybe about their power scale, would it be safe to assume that if we see rogue, both are in? if we see rogue, one is in? |newline| I wouldn't assume that either tbh	2020-06-24 16:21:40.115000	None	
Caetra	725385186577088542	use bayes theorem to find the probability of sharur using bayes theorem anyway in a game with a non-random setup	2020-06-24 16:21:45.485000	None	
Caetra	725385229694533704	for bayes reasons this is a theorem	2020-06-24 16:21:55.765000	None	
Sharur	725385278315036712	you can always use bayes' theorem	2020-06-24 16:22:07.357000	None	
Sharur	725385309545693194	but getting it to where you can replace all the letters with numbers	2020-06-24 16:22:14.803000	None	
Sharur	725385338687586354	that's the part that we can't do right now	2020-06-24 16:22:21.751000	None	
Sharur	725385418899718286	or replace them with exact numbers, rather than guesses or ranges	2020-06-24 16:22:40.875000	None	
Sharur	725385434779222078	anyway speaking of useless conversations	2020-06-24 16:22:44.661000	None	
Caetra	725385616816209960	> did you say why you were voting for Will? I may have missed the post |newline| <@!232212860560736256> because i found the math in this post https://discordapp.com/channels/212660788786102272/720674005807267881/725068991436947496 to be deliberately misleading	2020-06-24 16:23:28.062000	None	,pqr#8310
Caetra	725385654900490241	i'm not convinced of this read anymore, honestly	2020-06-24 16:23:37.142000	None	
Sharur	725385699997515887	so I suspect the "everyone makes a peddler list" strategy probably does cross the line into "more noisy than useful" territory unless we're confident the governor can keep it quick and organized	2020-06-24 16:23:47.894000	None	
Sharur	725385729705771149	I think abstractly it's a good idea	2020-06-24 16:23:54.977000	None	
Sharur	725386033226842193	> because i found the math in this post https://discordapp.com/channels/212660788786102272/720674005807267881/725068991436947496 to be deliberately misleading |newline| what did you find misleading about it?	2020-06-24 16:25:07.342000	None	
pqr	725386082878750812	Is the maths incorrect or just the idea of using maths to make that point?	2020-06-24 16:25:19.180000	None	
Caetra	725386376132165653	the math was correct, but the use of it was deliberately misleading |newline| trying to "prove" that no governor at all was better than a scum governor, early game, when governor doesn't affect the game that much unless they decide to be a dick and pin pointless things	2020-06-24 16:26:29.097000	None	
eh1414	725386414539145326	The probability of the different options seems correct to me there, but the more-likely option is less “bad” than the less-likely option is “good”, so going purely off the probabilities doesn’t seem right to me	2020-06-24 16:26:38.254000	None	
Caetra	725386572140118107	yeah we need to avoid scum governors later and would prefer no governor to a scum governor later	2020-06-24 16:27:15.829000	None	
conjugate	725386661793366030	to take this to the extreme, if it was 15% to win the game, but 45% to lose a villager.. would he make the same argument?	2020-06-24 16:27:37.204000	None	
Caetra	725386678365192262	but right now ties are unlikely and just because the governor picks the chancellor doesn't mean the chancellor will act anti-town	2020-06-24 16:27:41.155000	None	
Ravenshard	725386730512973836	so far I think we've established that Caetra has a phobia of math	2020-06-24 16:27:53.588000	None	
pqr	725386750108762132	This was in defence of saying that he wouldn't vote for anyone else?	2020-06-24 16:27:58.260000	None	
Sharur	725386768324755456	I think the math was actually incorrect, fwiw	2020-06-24 16:28:02.603000	None	
Sharur	725386811236417597	if only b/c it builds in incorrect assumptions	2020-06-24 16:28:12.834000	None	
Sharur	725386844501704835	like that a <werewolf693949777167253634> govenor will choose a <werewolf693949777167253634> chancellor	2020-06-24 16:28:20.765000	None	
Caetra	725386925417955364	> like that a <werewolf693949777167253634> govenor will choose a <werewolf693949777167253634> chancellor |newline| yeah, this is what i took issue with |newline| if i were a scum governor, i wouldn't pick a teammate as chancellor	2020-06-24 16:28:40.057000	None	
Caetra	725386988382847078	and i wouldn't expect my town chancellor to trust me	2020-06-24 16:28:55.069000	None	
Ravenshard	725387072768311477	I would, I'd expect everyone to expect me to not pick a scum chancellor lol	2020-06-24 16:29:15.188000	None	
Sharur	725387094138159174	trust no one |newline| fire emblem |newline| only on game boy advance	2020-06-24 16:29:20.283000	None	
Ravenshard	725387142775308409	ah, childhood	2020-06-24 16:29:31.879000	None	
pqr	725387154540199976	<@!503775238996361226> You put a case on catoftheyear earlier but you're voting for Jerry, why do you think he's more scummy?	2020-06-24 16:29:34.684000	None	,Ravenshard#0976
Caetra	725387200157712426	> I would, I'd expect everyone to expect me to not pick a scum chancellor lol |newline| so clearly, i cannot pick the chancellor in front of me	2020-06-24 16:29:45.560000	None	
conjugate	725387312275652609	the 3/15 (one if they select killer, 1 target, 1 rogue) is also assuming WW instantly use the rogue day1 (not a likely occurance)	2020-06-24 16:30:12.291000	None	
conjugate	725387582002692096	and anyway we since then discovered first term protection which makes it different, but i did so much bad math lately that i feel bad to point out bad math by others:)	2020-06-24 16:31:16.599000	None	
Sharur	725387864623546389	> the 3/15 (one if they select killer, 1 target, 1 rogue) is also assuming WW instantly use the rogue day1 (not a likely occurance) |newline| yes, that is an even more questionable assumption than the chancellor thing	2020-06-24 16:32:23.981000	None	
Ravenshard	725387900002500749	I haven't updated my voting since the early random voting pqr	2020-06-24 16:32:32.416000	None	
Sharur	725388069972476024	to say nothing of the fact that the rogue kill is unblockable	2020-06-24 16:33:12.940000	None	
conjugate	725388177132486727	just need to put some silvers in the trash	2020-06-24 16:33:38.489000	None	
conjugate	725388183235330048	right?	2020-06-24 16:33:39.944000	None	
Sharur	725389841931436202	should we be turning our attention to the low-engagement players before we try to nail down these reads?	2020-06-24 16:40:15.408000	None	
Sharur	725389870658224229	I'm specifically thinking of Rozyroz and Donkey Dude	2020-06-24 16:40:22.257000	None	
Caetra	725389969799118928	do you want me to make a summoning circle	2020-06-24 16:40:45.894000	None	
pqr	725390217032368148	Another person i'd like to hear from is Anders, who I completely forgot was in the game until he popped in to hammer me for governor and suggest I support him in future	2020-06-24 16:41:44.839000	None	
Ravenshard	725390224758276116	I'm working on enhancing my analysis for you Sharur	2020-06-24 16:41:46.681000	None	
eh1414	725390268177842267	it might be worth summoning them to check their thoughts, but also to actually make sure they’ve followed everything so far	2020-06-24 16:41:57.033000	None	
Anders	725390879925338203	hi pqr	2020-06-24 16:44:22.885000	None	
